CODGEO;POP18;Lits marchands 2018 (hors PtoP);Lits touristiques 2021 inc. PtoP;P18_RSECOCC;Lits marchands 2015 (hors PtoP);P15_RSECOCC;LIBGEO
35346;215;0;37.8422090729783;6.96844181459566;0;9.0;Trimer
35347;2641;0;113.6334404272915;15.9266880854583;0;18.0;Val-d'Izé
35350;825;0;20.188679245283;4.0377358490566;0;4.54219167621229;Vergéal
35351;1463;0;52.0;10.0;0;7.83783783783784;Le Verger
35352;8193;42;323.437583863753;25.2875167727506;86;26.0;Vern-sur-Seiche
35353;6096;200;397.96418732782354;26.1928374655647;210;27.5867177254368;Vezin-le-Coquet
35354;316;0;462.0;71.0;0;47.0;Vieux-Viel
35355;1232;0;228.0;44.0;0;50.4801350249379;Vieux-Vy-sur-Couesnon
35356;1974;0;158.3617021276595;19.0723404255319;0;17.1503685503686;Vignoc
35357;315;0;65.635349989676;12.3270699979352;0;8.0;Villamée
35358;1254;198;743.0;89.0;198;88.1423290203327;La Ville-ès-Nonais
35359;847;0;88.3076923076925;12.0615384615385;0;9.53222628764424;Visseiche
35360;18815;473;1605.19570866428;161.239141732856;471;84.9580180771103;Vitré
35361;1053;92;679.99734571997;101.199469143994;92;99.0;Le Vivier-sur-Mer
35362;1176;726;1866.0;173.0;618;190.435612082671;Le Tronchet
35363;4543;0;164.163892400618;21.0327784801236;0;14.0;Pont-Péan
44001;2119;18;212.787233178301;30.5574466356602;0;36.0;Abbaretz
44002;4103;0;189.469923111714;25.2939846223428;0;22.0;Aigrefeuille-sur-Maine
44003;11405;557;1418.410256410255;135.282051282051;473;65.6519459967201;Ancenis-Saint-Géréon
44005;6932;153;973.33333333333;122.666666666666;153;145.5;Chaumes-en-Retz
44006;1860;1986;5702.99229548445;608.19845909689;1875;634.0;Assérac
44007;2523;0;586.454005934718;98.2908011869436;0;95.4557290733196;Avessac
44009;9331;0;252.797362755651;33.5594725511302;0;28.1107457428068;Basse-Goulaine
44010;2938;1877;15449.9968924884;2480.19937849768;1881;2422.07330387315;Batz-sur-Mer
44012;3060;2099;14018.1585966947;2225.43171933894;2010;2094.1047317453;La Bernerie-en-Retz
44013;3157;0;161.742827102715;25.348565420543;0;22.0;Besné
44014;3910;0;228.654255319149;40.9308510638298;0;24.7944608623172;Le Bignon
44015;10045;135;801.678216107045;93.735643221409;135;78.6724137931035;Blain
44016;1067;0;38.090169992609;7.6180339985218;0;6.01463414634146;La Boissière-du-Doré
44018;8052;102;338.9075141446295;26.5815028289259;102;29.0;Bouaye
44019;1011;0;61.035175879397;9.4070351758794;0;7.574679943101;Bouée
44020;19962;490;1172.9910601965043;67.9982120393009;644;60.1428517820541;Bouguenais
44021;4998;992;2308.925925925925;225.185185185185;966;259.0;Villeneuve-en-Retz
44022;2692;0;190.82812735777895;28.3656254715558;18;24.0;Boussay
44023;3137;0;231.336966651809;31.2673933303618;0;38.2848575712143;Bouvron
44024;2894;0;86.1448639157155;11.0289727831431;0;11.3393446735912;Brains
44025;4046;0;367.6451065813585;53.7290213162717;0;53.3885155772755;Campbon
44026;20494;1637;5303.58999752106;664.317999504212;1037;292.338149417401;Carquefou
44027;2358;0;113.33997509339947;17.8679950186799;0;15.0289331135882;Casson
44028;3988;0;266.5771951727009;36.3154390345402;0;36.1573033707865;Le Cellier
44029;7030;0;270.012195121951;41.4024390243902;0;40.275;Divatte-sur-Loire
44030;4352;0;462.367718446602;73.6735436893204;0;88.1262135922331;La Chapelle-des-Marais
44031;816;12;112.0;20.0;12;19.9586613119143;La Chapelle-Glain
44032;3328;0;313.73643410852696;19.1472868217054;0;16.2297192492632;La Chapelle-Heulin
44033;3157;18;151.8887980376125;21.3777596075225;18;17.3876869464208;La Chapelle-Launay
44035;19933;865;2294.0148165813853;237.002963316277;726;107.411078462795;La Chapelle-sur-Erdre
44036;12506;327;971.711925796625;117.542385159325;333;68.3665428469923;Châteaubriant
44037;3233;0;244.06285253827548;32.4125705076551;0;28.8344995594257;Château-Thébaud
44038;2937;0;509.27564604541897;78.8551292090838;0;89.6694395367098;Chauvé
44039;1094;0;40.6015037593985;6.1203007518797;0;7.62659846547315;Cheix-en-Retz
44041;5775;34;204.0;25.0;38;16.5665002269632;La Chevrolière
44043;7639;482;1057.9900410076154;69.1980082015231;482;58.4665956497057;Clisson
44044;1133;0;243.9450199742705;39.3890039948541;0;38.0;Conquereuil
44045;3776;183;434.9021809169765;27.9804361833953;201;19.6074349442379;Cordemais
44046;2706;0;177.0;23.0;0;28.3988603988604;Corsept
44047;22137;128;633.5034145050145;66.9006829010029;128;39.2294266510781;Couëron
44048;2608;0;124.3777281319815;16.6755456263963;0;19.0;Couffé
44049;4176;3635;19902.0;3105.0;3666;3065.277486911;Le Croisic
44050;2998;22;246.209677419355;30.241935483871;14;26.2187068038704;Crossac
44051;3924;0;274.49301143583205;47.2986022871664;0;52.0319952925525;Derval
44052;8130;498;620.628043414491;15.3256086828982;621;13.7713060615745;Donges
44053;2279;0;116.486187845304;22.0972375690608;0;25.1686171378479;Drefféac
44054;3102;38;212.0;24.0;38;16.3621665319321;Erbray
44055;16658;6504;81126.116212708;13135.0232425416;7079;13002.0461222435;La Baule-Escoublac
44056;3708;0;240.350099272005;36.270019854401;0;39.0;Fay-de-Bretagne
44057;2458;45;586.03778378728;104.607556757456;45;123.0;Fégréac
44058;486;0;77.210970464135;10.042194092827;0;8.71571420591028;Fercé
44061;3275;120;684.7045045045045;73.5409009009009;120;70.6306306306306;Frossay
44062;1854;256;649.327160493827;72.6654320987654;256;74.4788301492638;Le Gâvre
44063;3779;82;331.8708990416305;40.3741798083261;82;30.0;Gétigné
44064;5115;0;198.00998246324;22.201996492648;0;14.0;Gorges
44065;789;0;221.086989467303;36.4173978934606;0;40.0;Grand-Auverné
44066;6294;0;154.4115523465705;21.6823104693141;0;26.2619238606294;Grandchamps-des-Fontaines
44067;5288;466;1600.803250931255;213.360650186251;481;193.974263446265;Guémené-Penfao
44068;3411;348;941.9173887926048;101.583477758521;348;101.485947439252;Guenrouet
44069;16681;3863;12544.70865715065;1363.74173143013;3989;1142.76288681219;Guérande
44070;4786;162;902.758943243585;120.351788648717;0;103.682593856655;La Haie-Fouassière
44071;5988;60;216.02270884022695;12.8045417680454;60;10.0;Haute-Goulaine
44072;7055;268;1851.060500475135;241.412100095027;280;228.091845910965;Herbignac
44073;6280;318;868.7302995107871;83.1460599021574;318;83.0;Héric
44074;4082;44;184.7023498694515;15.5404699738903;56;13.6970844407442;Indre
44075;1853;0;149.0;26.0;0;15.2533783783784;Issé
44076;1399;0;242.0;44.0;0;43.3536353882974;Jans
44077;2549;0;440.5686789151355;68.1137357830271;10;60.3446059266814;Joué-sur-Erdre
44078;341;0;67.029413977281;12.6058827954562;0;15.0;Juigné-des-Moutiers
44079;3319;0;108.952762209768;14.1905524419536;0;14.1464287514492;Le Landreau
44080;795;0;113.561797752809;20.1123595505618;0;18.3408029878618;Lavau-sur-Loire
44081;4642;10;447.142523364486;72.0285046728972;0;70.4719621259431;Legé
44082;5336;0;114.005533630748;14.6011067261496;0;20.0;Ligné
44083;2471;0;106.60773480663;10.121546961326;0;8.66346538615446;La Limouzinière
44084;8461;20;221.0;19.0;20;21.7595744680851;Le Loroux-Bottereau
44085;1049;0;62.561403508771946;9.31228070175439;0;12.0;Louisfert
44086;1079;0;91.0;16.0;0;28.3865877712032;Lusanger
44087;7788;439;1096.0;107.0;433;82.3018867924528;Machecoul-Saint-Même
44088;3025;0;86.032786885246;12.2065573770492;0;10.5428973277075;Maisdon-sur-Sèvre
44089;3517;0;236.8516678495385;40.1703335699077;0;37.6931730961318;Malville
44090;1575;0;59.7940199335548;8.35880398671096;0;6.84379657418183;La Marne
44091;1530;0;308.9467939972715;54.5893587994543;0;52.1346042945825;Marsac-sur-Don
44092;704;0;377.0;68.0;0;68.5616407982261;Massérac
44094;3294;0;138.62075190330398;20.7241503806608;0;23.0;Mauves-sur-Loire
44095;1565;0;135.0773480662985;26.2154696132597;0;23.0320055904962;La Meilleraye-de-Bretagne
44096;4777;126;270.2267657992565;21.2453531598513;126;20.481427638996;Mésanger
44097;2034;2495;13820.1642161172;1909.63284322344;2406;1899.0;Mesquer
44098;5435;445;1513.67985611511;184.535971223022;445;190.912524237865;Missillac
44099;2020;0;398.390849879881;65.4781699759762;0;71.4546424759872;Moisdon-la-Rivière
44100;2323;0;173.241115019161;13.6482230038322;0;14.0;Monnières
44101;6405;0;192.4159481575045;23.6831896315009;0;15.4580152671756;La Montagne
44102;3207;0;65.0;11.0;0;13.3848684210526;Montbert
44103;7227;0;219.0555555555555;30.6111111111111;0;29.486686717303;Montoir-de-Bretagne
44104;855;0;82.0;16.0;0;20.0537634408602;Montrelais
44105;385;0;72.608954922175;12.121790984435;0;17.0;Mouais
44106;1723;2568;8150.07404633338;942.214809266676;2535;882.36066623959;Les Moutiers-en-Retz
44107;1933;0;109.7331499312242;9.34662998624484;0;8.06435450286309;Mouzeil
44108;2901;0;121.595184518452;14.1190369036904;0;12.1512151215122;Mouzillon
44109;319284;10247;61453.06207457115;7886.01241491423;10288;6047.70163757746;Nantes
44110;9116;365;986.0987460815044;87.8197492163009;370;81.8609868173258;Nort-sur-Erdre
44111;2248;0;86.8166287015945;11.3633257403189;0;10.6734496949056;Notre-Dame-des-Landes
44112;602;0;21.3204508856683;4.26409017713366;0;5.06172839506173;Noyal-sur-Brutz
44113;4261;0;286.322855234141;44.0645710468282;0;29.0;Nozay
44114;27623;334;1763.558486188765;223.511697237753;380;147.913493082348;Orvault
44115;3909;180;532.3622047244096;52.4724409448819;210;48.0718250531737;Oudon
44116;3167;366;720.6574128765506;57.9314825753101;366;52.5108587368002;Paimbœuf
44117;3298;0;268.14173228346453;29.2283464566929;0;24.6277722293559;Le Pallet
44118;1411;0;178.83733268322152;21.5674665366443;0;20.1776198934281;Pannecé
44119;2003;0;179.705882352941;30.1411764705882;0;28.0398783372761;Paulx
44120;5347;32;284.39981274532147;27.6799625490643;32;30.0;Le Pellerin
44121;431;0;46.9681963244195;9.3936392648839;0;15.1287553648069;Petit-Auverné
44122;3728;0;91.310443490701;17.4620886981402;0;17.0577249575552;Petit-Mars
44123;1006;0;161.230769230769;32.2461538461538;0;33.9372267029443;Pierric
44124;768;0;201.904109589041;33.1808219178082;0;27.59375;Le Pin
44125;2289;5626;20947.927880387;2749.1855760774;5558;2643.88835583981;Piriac-sur-Mer
44126;4455;3121;14493.0;2137.0;2977;2731.72447660895;La Plaine-sur-Mer
44127;2701;0;39.0;2.0;0;4.14624505928854;La Planche
44128;5377;0;727.98985972913;124.797971945826;0;171.621061359867;Plessé
44129;11021;133;591.937148393677;78.3874296787354;133;84.0;Pontchâteau
44130;6279;0;231.0;22.0;0;25.726419311578;Pont-Saint-Martin
44131;16002;6254;35231.5616213583;5028.51232427166;6483;4766.64475227636;Pornic
44132;11250;6945;42744.602030310845;6591.92040606217;6777;6443.36417925327;Pornichet
44133;2955;206;524.8877630553391;39.5775526110678;208;38.0478673723537;Port-Saint-Père
44134;1079;0;18.0;2.0;0;2.33235087719298;Pouillé-les-Côteaux
44135;4241;1599;23850.74509266635;4014.14901853327;1651;3761.60866853757;Le Pouliguen
44136;1269;1883;10265.5166190442;1510.50332380884;2007;1399.40238450075;Préfailles
44137;3508;0;72.0;12.0;0;18.4075471698113;Prinquiau
44138;1157;0;86.8223684210525;15.1644736842105;0;15.9640198511166;Puceul
44139;1395;0;133.4232633279485;25.4846526655897;0;24.1295433127022;Quilly
44140;1554;0;64.0;10.0;0;12.2540716612378;La Regrippière
44141;1300;0;22.438573883161503;2.8877147766323;0;2.01237113402062;La Remaudière
44142;1968;0;83.3246753246755;12.2649350649351;0;12.7633087633088;Remouillé
44143;43153;619;3535.55343394348;398.310686788696;574;316.798834802042;Rezé
44144;2399;0;334.755980861244;48.5511961722488;0;46.7083023948431;Riaillé
44145;3052;0;394.7407407407405;60.1481481481481;0;57.2224220543632;Rouans
44146;2257;0;229.854232290061;42.9708464580122;0;45.0;Rougé
44148;705;0;137.0;25.0;0;15.0804289544236;Ruffigné
44149;3996;0;237.73139745916495;43.546279491833;0;44.0778035906611;Saffré
44150;4019;200;399.065162907268;20.2130325814536;0;15.5342419653373;Saint-Aignan-Grandlieu
44151;6731;865;1835.997812613925;188.399562522785;1060;185.224785418459;Saint-André-des-Eaux
44152;3004;0;168.4142780296625;27.0828556059325;0;25.3381234150465;Sainte-Anne-sur-Brivet
44153;1837;0;185.0347667088625;27.6069533417725;0;33.0;Saint-Aubin-des-Châteaux
44154;14430;4747;25500.56670613865;3734.11334122773;5014;3771.32810622061;Saint-Brevin-les-Pins
44155;3460;0;127.761645660985;18.552329132197;0;20.2764976958525;Saint-Colomban
44156;3021;0;277.0;37.0;0;37.1058020477816;Corcoué-sur-Logne
44157;1752;0;139.768115942029;20.7536231884058;0;16.0;Saint-Étienne-de-Mer-Morte
44158;7488;168;421.3389715832205;30.6677943166441;168;26.4851440171967;Saint-Étienne-de-Montluc
44159;1248;0;97.1337209302325;13.2267441860465;0;14.7182244279018;Saint-Fiacre-sur-Maine
44161;3840;48;290.1831243469175;31.6366248693835;48;33.4003831417625;Saint-Gildas-des-Bois
44162;47062;2582;5367.373956565105;496.874791313021;2392;477.24765510647;Saint-Herblain
44163;4822;0;246.846153846154;42.9692307692308;80;43.463768115942;Vair-sur-Loire
44164;2349;105;269.4617047077;22.89234094154;60;19.3389074693423;Saint-Hilaire-de-Chaléons
44165;2350;0;87.40579444393505;9.48115888878701;0;10.2741358760429;Saint-Hilaire-de-Clisson
44166;6073;0;129.0;7.0;0;9.2092050209205;Saint-Jean-de-Boiseau
44168;4145;30;750.0;129.0;30;124.398034398034;Saint-Joachim
44169;7225;297;485.206349206349;23.8412698412698;294;21.9446220319266;Saint-Julien-de-Concelles
44170;998;0;117.0973549848365;16.2194709969673;0;13.0;Saint-Julien-de-Vouvantes
44171;1934;0;72.65983606557376;9.33196721311475;0;7.98977893986213;Saint-Léger-les-Vignes
44172;15510;796;1547.77210625905;130.75442125181;794;77.6089827919522;Sainte-Luce-sur-Loire
44173;2144;48;128.0;12.0;48;9.18727050183598;Saint-Lumine-de-Clisson
44174;2234;0;148.155053507729;20.4310107015458;0;24.7705112960761;Saint-Lumine-de-Coutais
44175;4861;322;1548.18446601942;191.236893203884;328;188.726134585289;Saint-Lyphard
44176;3235;0;189.746392350644;22.5492784701288;0;18.0;Saint-Malo-de-Guersac
44178;2633;0;163.0180351395845;21.2036070279169;0;32.1869522882181;Saint-Mars-de-Coutais
44179;5092;0;185.2866308840765;25.2573261768153;0;19.6962798445308;Saint-Mars-du-Désert
44180;6676;20;763.361746478255;122.272349295651;20;105.21320317478047;Vallons-de-l'Erdre
44182;5261;4053;21008.0;3217.0;4366;3120.56575212867;Saint-Michel-Chef-Chef
44183;2741;696;2723.0;304.0;720;173.409660107335;Saint-Molf
44184;72352;2915;19278.6479991836;2781.12959983672;2927;2407.57972382325;Saint-Nazaire
44185;3277;54;348.568689648738;53.5137379297476;60;31.0;Saint-Nicolas-de-Redon
44186;7019;9;252.0;35.0;0;50.8029045643153;Sainte-Pazanne
44187;4722;635;1052.588831574166;87.5177663148332;635;85.7780638516993;Saint-Père-en-Retz
44188;9183;568;896.0;41.0;550;50.4614281617436;Saint-Philbert-de-Grand-Lieu
44189;2419;510;589.188913182828;19.4377826365656;519;28.0;Sainte-Reine-de-Bretagne
44190;28063;378;1753.5177039117002;169.70354078234;378;203.662043073947;Saint-Sébastien-sur-Loire
44192;2607;0;314.0;44.0;0;43.2676056338028;Saint-Viaud
44193;1552;0;128.019202363368;23.2038404726736;0;22.1544209485952;Saint-Vincent-des-Landes
44194;8615;420;1460.97693133047;188.395386266094;240;111.080604963079;Sautron
44195;9054;457;816.464818728273;60.4929637456546;459;29.3363293708321;Savenay
44196;1655;0;397.7747440273035;78.3549488054607;0;77.6530025219821;Sévérac
44197;1641;0;351.3864838638995;55.8772967727799;0;75.0;Sion-les-Mines
44198;8825;74;229.8447204968945;14.9689440993789;80;15.3023118957545;Les Sorinières
44199;2054;0;149.211480362538;21.0422960725076;0;20.0886917623868;Soudan
44200;353;0;97.142857142857;19.4285714285714;0;19.0;Soulvache
44201;7284;430;1775.0;234.0;0;180.088235294118;Sucé-sur-Erdre
44202;1822;0;102.0;14.0;0;14.0983146067415;Teillé
44203;2023;0;32.0;4.0;0;9.2125;Le Temple-de-Bretagne
44204;10437;112;421.79377175087;41.358754350174;112;23.0;Thouaré-sur-Loire
44205;2505;0;130.7003891050585;16.1400778210117;0;16.6197183098592;Les Touches
44206;1876;0;248.3487544483985;33.4697508896797;0;30.904629999479;Touvois
44207;1095;0;92.067136425915;14.613427285183;0;8.0;Trans-sur-Erdre
44208;913;75;139.078431372549;11.2156862745098;75;11.0268258246695;Treffieux
44209;9701;385;952.0;104.0;140;72.6546738399462;Treillières
44210;8006;929;1247.163608926572;52.8327217853144;929;61.7607602012297;Trignac
44211;4673;3472;19284.79347287525;3041.55869457505;3469;2953.0;La Turballe
44212;9358;74;499.2717678100265;56.6543535620053;64;51.971684724221;Vallet
44213;7633;311;1035.03846153846;116.407692307692;318;141.350769113616;Loireauxence
44214;2062;0;230.0;30.0;0;37.5541474654378;Vay
44215;25633;112;1217.46617567373;158.893235134746;112;101.802523660517;Vertou
44216;4031;0;141.0;21.0;0;30.4520795660036;Vieillevigne
44217;6225;172;452.974358974359;35.3948717948718;172;31.7180603357733;Vigneux-de-Bretagne
44218;689;0;87.24431256182001;16.648862512364;0;24.0;Villepot
44220;1651;0;101.258113045347;15.8516226090694;0;24.1454545454545;Vue
44221;1560;0;90.0;13.0;0;20.2872531418312;La Chevallerais
44222;1231;0;80.41993077063199;16.0839861541264;0;12.0;La Roche-Blanche
44223;3695;0;67.22919605077576;5.04583921015515;0;5.4149246008896;Geneston
44224;1714;0;106.779649304656;12.5559298609312;0;20.2936857562408;La Grigonnais
56001;3993;186;525.0;93.0;186;93.9320445225542;Allaire
56002;1931;5319;9261.91480931154;634.582961862308;4773;575.0;Ambon
56003;5551;1600;5423.313609467456;524.662721893491;1652;505.435870395052;Arradon
56004;1697;310;2154.380281690145;336.676056338029;325;329.260876084675;Arzal
56005;2165;4017;31373.30469609585;4921.26093921917;4679;4965.0;Arzon
56006;1566;0;417.0;74.0;0;83.527950310559;Augan
56007;14358;508;4555.651201516295;587.930240303259;500;454.231864474181;Auray
56008;4482;2722;8244.103096291255;855.620619258251;2412;750.175912043979;Baden
56009;1023;738;5792.718822618125;842.543764523625;705;819.373283998285;Bangor
56010;6440;293;1275.030447125695;179.406089425139;293;201.242253521127;Baud
56011;1428;0;1313.0987654321;231.41975308642;0;241.064994141134;Béganne
56012;1972;24;233.85590778098;39.971181556196;24;39.3245144356955;Beignon
56013;3796;944;4307.493463308785;576.898692661757;957;531.0;Belz
56014;1677;0;384.63822668339606;74.9276453366792;0;80.4015056461731;Berné
56015;2002;0;643.244365361803;79.6488730723606;0;84.1466049382716;Berric
56017;2845;0;225.015479876161;41.0030959752322;38;35.1336898395722;Bignan
56018;1009;1199;3049.143250688705;335.228650137741;1249;321.62246195676;Billiers
56019;354;0;123.855450236967;23.5710900473934;0;27.1279620853081;Billio
56020;859;0;206.0;38.0;0;39.4394366197183;Bohal
56021;1473;0;62.039518900343495;11.2079037800687;0;9.17037889246817;Brandérion
56022;1325;0;317.425894378194;50.0851788756388;0;46.690029952931;Brandivy
56023;6911;0;1035.935108153075;126.187021630615;0;123.314762879105;Brech
56024;2332;0;386.0;74.0;0;69.7452745274528;Bréhan
56025;194;0;120.80985915492953;23.1619718309859;0;21.8706206896552;Brignac
56026;2406;300;1397.57469507252;198.114939014504;300;211.0;Bubry
56027;545;22;136.67404674046747;20.9348093480935;22;24.0;Buléon
56028;1646;0;886.942977835615;149.588595567123;0;149.457055214724;Caden
56029;1250;0;117.765072765073;14.5530145530146;0;12.9399815327793;Calan
56030;1040;338;2179.9923664122152;333.798473282443;338;318.175820676919;Camoël
56031;3109;230;1229.0;178.0;242;175.007772020725;Camors
56032;1934;26;421.0;69.0;26;69.8313253012048;Campénéac
56033;3158;105;1335.0;198.0;105;238.248143288937;Carentoir
56034;4376;8444;46068.9135727328;6184.38271454656;8728;6080.90126428219;Carnac
56035;1178;141;491.35658914728697;46.0713178294574;102;43.8250942380183;Caro
56036;7091;584;931.0;47.0;584;47.8679890560875;Caudan
56039;1000;0;356.177536231884;60.2355072463768;0;55.7608695652174;La Chapelle-Neuve
56040;3366;96;271.0986193293885;30.0197238658777;90;28.4892987249545;Cléguer
56041;2958;88;741.5544919602;115.91089839204;94;132.546745562131;Cléguérec
56042;2211;0;221.979381443299;24.3958762886598;0;24.5526614735475;Colpo
56043;744;192;864.614864864865;107.722972972973;192;102.457264353008;Concoret
56044;802;66;322.16373124592303;49.6327462491846;58;36.0;Cournon
56045;681;0;156.1368913388455;28.4273782677691;0;27.4397394136808;Le Cours
56046;3446;928;4179.35402730039;503.470805460078;871;497.0;Crach
56047;1587;0;501.0092149565835;85.2018429913167;0;49.0;Crédin
56048;724;0;339.0;62.0;0;59.2781092199411;Le Croisty
56049;172;0;46.32136105860115;8.06427221172023;0;9.0;Croixanvec
56050;918;0;213.0;36.0;0;53.2682926829268;La Croix-Helléan
56051;659;0;316.755667506297;60.1511335012594;0;56.1820792503212;Cruguel
56052;1796;3650;19744.8669994724;2998.57339989448;3673;2905.0;Damgan
56053;6290;16;581.0;86.0;18;97.7364733359284;Elven
56054;3844;5289;16427.1638808852;1839.03277617704;5252;1839.0;Erdeven
56055;2196;788;5891.60440758775;876.32088151755;698;883.667328699106;Étel
56056;194;0;146.09764664559202;29.2195293291184;0;34.4657534246575;Évriguet
56057;2848;40;739.2140845070451;131.442816901409;253;128.467078717201;Le Faouët
56058;3331;207;1755.00941530184;264.801883060368;75;270.0;Férel
56060;987;0;591.0;113.0;0;84.4590163934426;Les Fougerêts
56061;4059;32;1263.115340751415;219.223068150283;32;213.683397581606;La Gacilly
56062;698;1200;3442.45595365336;469.091190730672;1200;440.0;Gâvres
56063;2756;0;87.0687154156376;4.21374308312752;0;6.0;Gestel
56065;724;0;12.033557046979851;2.00671140939597;0;1.88925802879291;Gourhel
56066;3944;63;1147.73531714957;212.747063429914;127;190.598600267819;Gourin
56067;5595;0;504.0;77.0;135;73.3371886120997;Grand-Champ
56068;332;0;189.510210803689;25.3020421607378;0;23.0;La Grée-Saint-Laurent
56069;2303;1289;10003.77777777775;1470.55555555555;1309;1407.41407393396;Groix
56070;2333;165;1006.0;151.0;165;181.914801444044;Guégon
56071;809;48;416.0;58.0;48;53.1099585062241;Guéhenno
56072;523;0;173.0;30.0;0;29.4801324503311;Gueltas
56073;1074;57;733.889037433155;122.177807486631;57;101.895694629383;Guémené-sur-Scorff
56074;1832;0;385.980734334089;69.3961468668178;0;65.0;Guénin
56075;6434;66;790.85821281191;135.171642562382;56;137.892093023256;Guer
56076;1348;60;661.330221703615;114.266044340723;74;112.260702837702;Guern
56077;1004;144;436.123949579832;54.2247899159664;150;54.6353978371865;Le Guerno
56078;11963;3291;11767.13908137205;1336.22781627441;3923;1416.05422524322;Guidel
56079;1390;132;874.3442211055301;131.268844221106;87;135.588766339869;Guillac
56080;1451;24;853.9037558685451;154.180751173709;24;161.335166895862;Guilliers
56081;2146;0;1132.1288625904;207.82577251808;0;211.0;Guiscriff
56082;386;0;190.635915039691;37.3271830079382;0;41.3474576271186;Helléan
56083;16259;321;1269.33924675468;127.467849350936;321;133.446959780584;Hennebont
56084;842;0;638.0;99.0;0;88.337182448037;Le Hézo
56085;102;187;1606.95132743363;182.190265486726;185;183.551302498671;Hœdic
56086;230;70;1190.0161812297702;212.003236245954;64;198.537216828479;Île-d'Houat
56087;631;450;5721.38321229779;899.076642459558;472;884.0;Île-aux-Moines
56088;236;353;2888.96564885496;409.393129770992;353;394.054210048389;Île-d'Arz
56089;2240;111;566.2534246575345;80.6506849315069;0;86.0;Inguiniel
56090;6660;0;616.052973675658;81.2105947351316;0;75.6116889287788;Inzinzac-Lochrist
56091;2592;70;969.15565031983;148.631130063966;70;145.004132475482;Josselin
56092;842;0;85.0;17.0;0;13.0948905109489;Kerfourn
56093;748;0;182.286384976526;35.6572769953052;0;41.0;Kergrist
56094;6833;44;641.3924140375755;66.6784828075151;44;53.6294919697177;Kervignac
56096;2395;355;676.830985915493;55.1661971830986;417;70.027972027972;Landaul
56097;3977;0;630.0;104.0;0;139.035668789809;Landévant
56098;23498;260;1140.1919841571798;119.438396831436;256;108.88514468305;Lanester
56099;386;75;885.78247734139;118.356495468278;75;114.507155900964;Langoëlan
56100;1797;0;1313.89529590288;236.179059180576;0;228.936274676085;Langonnet
56101;8160;21;841.0470397404705;98.8094079480941;0;103.179763606616;Languidic
56102;2244;48;940.13368222612;156.426736445224;50;173.7367442228553;Forges de Lanouée
56103;307;0;165.28645833333348;33.0572916666667;0;37.0;Lantillac
56104;811;0;165.2962962962965;24.0592592592593;0;24.7223203026482;Lanvaudan
56105;1177;0;882.2638600894901;169.452772017898;0;175.577430972389;Lanvénégen
56106;896;720;4304.0;590.0;1022;517.084;Larmor-Baden
56107;8569;779;7972.67188055455;1134.13437611091;989;1088.15556300019;Larmor-Plage
56108;1070;0;222.6118143459915;39.1223628691983;0;35.9568345323741;Larré
56109;1183;75;298.76014030927297;47.9520280618546;75;51.0;Lauzach
56110;869;0;789.0;137.0;0;135.662482566248;Lignol
56111;1346;0;1084.62490755198;213.324981510396;0;191.888372093024;Limerzel
56112;748;101;662.1721991701249;113.234439834025;101;105.250607869142;Lizio
56113;926;0;352.221804511278;65.2443609022556;0;60.4062637509805;Locmalo
56114;929;621;7055.8919146516;1062.77838293032;1005;1064.0;Locmaria
56115;1746;0;120.232371562515;12.446474312503;0;11.1818181818182;Locmaria-Grand-Champ
56116;1605;2157;8911.065747614;1234.2131495228;2096;1137.06565315099;Locmariaquer
56117;4674;38;286.0;43.0;0;35.8428390367554;Locminé
56118;4133;0;1215.0;179.0;150;181.731149012567;Locmiquélic
56119;3501;75;1603.613924050635;234.322784810127;75;227.985302313569;Locoal-Mendon
56120;1861;20;152.073193250557;16.0146386501114;20;20.0859598853868;Locqueltas
56121;58543;1210;9888.71900625225;1171.14380125045;1182;952.748766153989;Lorient
56122;1664;366;1143.812691914025;149.762538382805;288;144.832616773985;Loyat
56123;2243;0;823.0092592592599;130.601851851852;283;128.807484432098;Malansac
56124;2538;312;800.8762886597935;91.3752577319587;237;85.193552141527;Malestroit
56125;1908;0;245.761555806088;35.3523111612176;0;50.0;Malguénac
56126;2378;0;1010.610837438425;168.522167487685;0;164.726400762563;Marzan
56127;3184;30;728.0720932555;109.2144186511;40;176.0;Mauron
56128;1550;39;1097.0;207.0;39;238.984924623115;Melrand
56129;1589;0;760.56214774557;127.512429549114;0;132.0;Ménéac
56130;3287;0;341.2429906542055;48.4485981308411;0;44.5617805065234;Merlevenez
56131;1452;20;423.620314389359;67.3240628778718;20;69.0150375939849;Meslan
56132;2298;0;79.0;11.0;0;11.300875273523;Meucon
56133;1179;0;140.191011235955;26.438202247191;0;26.5461924086894;Missiriac
56134;990;0;687.085545722715;123.817109144543;0;116.35536168666;Mohon
56135;1619;0;304.0;57.0;0;70.0340599455041;Molac
56136;771;125;332.171171171171;52.2342342342342;125;55.3134922364082;Monteneuf
56137;3364;420;963.505538648813;27.1011077297626;420;19.0;Monterblanc
56139;365;0;73.718232044199;13.1436464088398;0;10.9050332383666;Montertelot
56140;3859;38;319.811297608113;40.9622595216226;40;54.0;Moréac
56141;1806;0;284.466495945369;47.8932991890738;0;66.387323943662;Moustoir-Ac
56143;5165;322;1655.62701042314;232.125402084628;310;228.15340909091;Muzillac
